state,session,bill,legiscan_link,legiscan_title,summary
Wisconsin,2019-2020,AB1,https://legiscan.com/WI/bill/AB1/2020,WI AB1 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.847 and 632.728 of the statutes; Relating to: coverage of individuals with preexisting conditions."
Wisconsin,2009-2010,Assembly Bill 537,https://legiscan.com/WI/bill/AB537/2009,WI AB537 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 115.395 (1); to renumber 115.395 (title); to renumber and amend 115.395 (2), 115.395 (3) and 115.395 (4); and to amend 20.255 (2) (df) of the statutes; relating to: grants for improving academic achievement."
Wisconsin,2009-2010,Assembly Bill 544,https://legiscan.com/WI/bill/AB544/2009,WI AB544 | 2009-2010 | Regular Session | LegiScan,"An Act to create 100.277 of the statutes; relating to: prohibiting the installation, sale, and distribution of wheel weights and other wheel balancing products that contain lead."
Wisconsin,2009-2010,Assembly Bill 55,https://legiscan.com/WI/bill/AB55/2009,WI AB55 | 2009-2010 | Regular Session | LegiScan,An Act to amend 138.09 (1m) (a) and 422.201 (3); and to create 138.14 of the statutes; relating to: finance charges for certain motor vehicle title and payday loans.
Wisconsin,2009-2010,Assembly Bill 551,https://legiscan.com/WI/bill/AB551/2009,WI AB551 | 2009-2010 | Regular Session | LegiScan,An Act relating to: furlough of executive branch state employees during the 2009-11 fiscal biennium and making an appropriation.
Wisconsin,2009-2010,Assembly Bill 56,https://legiscan.com/WI/bill/AB56/2009,WI AB56 | 2009-2010 | Regular Session | LegiScan,An Act to create 100.325 of the statutes; relating to: advertising for prescription drugs.
Wisconsin,2009-2010,Assembly Bill 562,https://legiscan.com/WI/bill/AB562/2009,WI AB562 | 2009-2010 | Regular Session | LegiScan,An Act to amend 26.39 (7) (a) and 38.04 (29) of the statutes; relating to: the master logger certification scholarship grant program (suggested as remedial legislation by the Department of Natural Resources).
Wisconsin,2009-2010,Assembly Bill 578,https://legiscan.com/WI/bill/AB578/2009,WI AB578 | 2009-2010 | Regular Session | LegiScan,"An Act to create 15.197 (5) and 254.565 of the statutes; relating to: healthy and environmentally sensitive cleaning in certain buildings, providing an exemption from emergency rule procedures, and granting rule-making authority."
Wisconsin,2009-2010,Assembly Bill 58,https://legiscan.com/WI/bill/AB58/2009,WI AB58 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 112.10; to amend 25.15 (3), 43.58 (7) (b) and 881.01 (2) (a); and to create 112.11 of the statutes; relating to: the Uniform Prudent Management of Institutional Funds Act, as approved by the National Conference of Commissioners on Uniform State Laws."
Wisconsin,2009-2010,Assembly Bill 580,https://legiscan.com/WI/bill/AB580/2009,WI AB580 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 77.82 (2) (i), 77.82 (2m) (a) 2., 77.82 (7) (c) 1. and 77.82 (7) (c) 2.; to renumber 77.82 (2m) (a) 1.; to renumber and amend 77.82 (2m) (e) and 77.82 (3) (a); to amend 20.370 (1) (cx), 26.09 (1b) (j), 77.06 (5), 77.82 (title), 77.82 (1) (bn), 77.82 (1) (c), 77.82 (2) (intro.), 77.82 (2) (cm), 77.82 (2) (e), 77.82 (2) (e), 77.82 (2) (f), 77.82 (2) (i), 77.82 (2m) (title), 77.82 (2m) (a) 1., 77.82 (2m) (a) 2., 77.82 (2m) (am), 77.82 (2m) (c), 77.82 (2m) (d), 77.82 (2m) (dm) 1., 77.82 (2m) (e), 77.82 (3) (a), 77.82 (3) (c) (intro.), 77.82 (3) (g), 77.82 (4), 77.82 (4g) (a), 77.82 (4g) (b), 77.82 (4m) (a), 77.82 (4m) (b), 77.82 (4m) (d), 77.82 (5) (title), 77.82 (5) (a), 77.82 (5) (b), 77.82 (6) (a), 77.82 (6) (b) 2., 77.82 (7) (a) (intro.), 77.82 (7) (a) 2., 77.82 (7) (b) (intro.), 77.82 (7) (b) 1., 77.82 (7) (c) 3., 77.82 (7) (d), 77.82 (8), 77.82 (10), 77.82 (11), 77.82 (11g), 77.82 (12), 77.86 (1) (c), 77.86 (1) (d), 77.86 (5) (a), 77.86 (5) (b), 77.87 (1), 77.87 (1g) (a), 77.87 (1g) (d), 77.87 (2), 77.87 (3), 77.88 (1) (b) 3., 77.88 (2) (b), 77.88 (2) (d) 1., 77.88 (2) (e), 77.88 (4), 77.88 (5) (ab) 1., 77.88 (5) (am) (intro.), 77.88 (6), 77.90, 77.91 (1) and 170.12 (5); to repeal and recreate 77.82 (3) (f); and to create 77.125, 77.82 (2) (dm), 77.82 (2m) (ac), 77.82 (3) (am), 77.88 (5g), 709.03 (form) D. 1m. and 710.12 of the statutes; relating to: petitions and management plans for the designation of managed forest land; transferrals of ownership of managed forest land; establishing stumpage values, filing cutting reports, and estimating withdrawal taxes under the managed forest land program; signatures and authentication requirements for orders under the forest croplands program; granting rule-making authority; making an appropriation; and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 581,https://legiscan.com/WI/bill/AB581/2009,WI AB581 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 29.924 (2), 347.06 (1), 347.06 (4), 347.09 (1) (intro.), 347.10 (4), 347.12 (1) (intro.) and 347.13 (1); and to create 340.01 (43d) of the statutes; relating to: use of lamps on vehicles when visibility is limited by climatic conditions and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 586,https://legiscan.com/WI/bill/AB586/2009,WI AB586 | 2009-2010 | Regular Session | LegiScan,An Act to renumber and amend 102.27 (2) (b); and to create 102.27 (2) (b) 1. and 102.27 (2) (c) of the statutes; relating to: reimbursement of a governmental unit that provides public assistance to pay medical costs occasioned by an injury for which worker's compensation is claimed and payment of a percentage of that reimbursement to an injured employee's attorney who obtains an award of worker's compensation for that injury.
Wisconsin,2009-2010,Assembly Bill 591,https://legiscan.com/WI/bill/AB591/2009,WI AB591 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber and amend 449.18 (6) (am) 2.; to amend 449.01 (1) (a) 2. c. and 961.39 (intro.), (1), (2) and (4); and to create 449.18 (6) (am) 2. b. of the statutes; relating to: authorizing certain optometrists to dispense contact lenses that deliver a therapeutic pharmaceutical agent."
Wisconsin,2009-2010,Assembly Bill 600,https://legiscan.com/WI/bill/AB600/2009,WI AB600 | 2009-2010 | Regular Session | LegiScan,An Act to amend 196.20 (4) (d); and to repeal and recreate 196.20 (4) (c) of the statutes; relating to: authority of the Public Service Commission regarding fuel costs of certain electric public utilities and granting rule-making authority.
Wisconsin,2009-2010,Assembly Bill 608,https://legiscan.com/WI/bill/AB608/2009,WI AB608 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 71.01 (6) (um), 71.22 (4) (um), 71.22 (4m) (sm), 71.26 (2) (b) 22., 71.34 (1g) (um) and 71.42 (2) (tm) of the statutes; relating to: adopting Internal Revenue Code provisions related to individual retirement accounts."
Wisconsin,2009-2010,Assembly Bill 612,https://legiscan.com/WI/bill/AB612/2009,WI AB612 | 2009-2010 | Regular Session | LegiScan,An Act to create 256.35 (9m) of the statutes; relating to: access to audio recordings of 911 calls.
Wisconsin,2009-2010,Assembly Bill 614,https://legiscan.com/WI/bill/AB614/2009,WI AB614 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g), 185.981 (4t) and 185.983 (1) (intro.); and to create 146.903, 609.71 and 632.798 of the statutes; relating to: disclosure of information by health care providers and insurers and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 616,https://legiscan.com/WI/bill/AB616/2009,WI AB616 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber and amend 115.001 (11) and 118.29 (2) (a) 1.; to amend 115.88 (1), 115.88 (1m) (am), 115.88 (1m) (b), 118.29 (1) (a), 118.29 (2) (a) 2., 2r. and 3. and (b), 118.29 (4) and 118.29 (5); to repeal and recreate 118.29 (1) (b); and to create 115.001 (11) (a) and (b), 118.29 (1) (bg), 118.29 (1) (dm), 118.29 (2) (a) 1. b. and 118.29 (6) of the statutes; relating to: school nurses and the administration of drugs to pupils."
Wisconsin,2009-2010,Assembly Bill 63,https://legiscan.com/WI/bill/AB63/2009,WI AB63 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber and amend 11.01 (16) (b); to amend 11.06 (2); and to create 11.01 (16) (a) 3., 11.01 (16) (b) 2. and 11.05 (3) (s) of the statutes; relating to: the scope of regulated activity under the campaign finance law."
Wisconsin,2009-2010,Assembly Bill 634,https://legiscan.com/WI/bill/AB634/2009,WI AB634 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 40.02 (48) (c), 40.06 (1) (dm), 111.70 (1) (a) and 111.70 (4) (n) (title); and to create 40.02 (17) (n), 40.02 (17) (p), 40.02 (48) (bc), 40.02 (48) (bd), 40.65 (4w), 40.65 (4x), 111.70 (4) (np) and 111.91 (1) (ab) of the statutes; relating to: collective bargaining and protective occupation participant status under the Wisconsin Retirement System and a county retirement system for county jail employees, county employees of a juvenile detention facility, and state employees who are employed at state correctional institutions, juvenile correctional facilities, the mental health institutes at Mendota and Winnebago, the Wisconsin Resource Center, and secure mental health units or facilities for sexually violent persons."
Wisconsin,2009-2010,Assembly Bill 639,https://legiscan.com/WI/bill/AB639/2009,WI AB639 | 2009-2010 | Regular Session | LegiScan,"An Act to create 71.07 (6f) and 71.10 (4) (ce) of the statutes; relating to: creating a nonrefundable individual income tax credit for certain amounts relating to health savings accounts that may be deducted from, or are exempt from, federal income taxes."
Wisconsin,2009-2010,Assembly Bill 648,https://legiscan.com/WI/bill/AB648/2009,WI AB648 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 71.01 (6) (t), 71.01 (6) (u), 71.01 (6) (um), 71.22 (4) (t), 71.22 (4) (u), 71.22 (4) (um), 71.22 (4m) (r), 71.22 (4m) (s), 71.22 (4m) (sm), 71.26 (2) (b) 20., 71.26 (2) (b) 21., 71.26 (2) (b) 22., 71.34 (1g) (t), 71.34 (1g) (u), 71.34 (1g) (um), 71.42 (2) (s), 71.42 (2) (t) and 71.42 (2) (tm) of the statutes; relating to: adopting Internal Revenue Code provisions related to individual retirement accounts and adopting provisions of the Heroes Earnings Assistance and Relief Tax Act of 2008 for state income and franchise tax purposes."
Wisconsin,2009-2010,Assembly Bill 649,https://legiscan.com/WI/bill/AB649/2009,WI AB649 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 20.155 (3) (s), 196.374 (1) (i), 196.374 (1) (o), 196.374 (3) (b) (title) and 2. to 4., 196.374 (5) (bm) 3., 196.374 (7) (a), 196.374 (7) (b) 2., 196.374 (7) (c), 196.374 (7) (d), 196.377 (title), 196.377 (2), 196.378 (1) (am), 196.378 (1) (b), 196.378 (1) (fr), 196.378 (1) (h) 1., 1m. and 2., 196.378 (1) (j), 196.378 (1) (o), 196.378 (2) (b) 2., 196.378 (2) (b) 4. and 5. and 196.378 (4); to renumber 16.965 (1) (a), 84.185 (4), 196.025 (1) (ag) 1., 196.25 (1), 196.374 (7) (b) (title), 196.377 (1), 196.378 (1) (c) and (d), 196.378 (1) (fm) (intro.), 196.378 (1) (g), 196.378 (1) (k), 196.378 (1) (p), 196.49 (1), 196.491 (5), 196.493 (2) (b) 3., 196.65 (1), 196.66 (1) and 292.75 (5); to renumber and amend 26.38 (2m) (b), 101.027 (1), 196.025 (1) (b) 1., 196.374 (7) (b) 1., 196.374 (8), 196.378 (1) (intro.) and (ag), 196.378 (1) (ar), 196.378 (1) (fg), 196.378 (1) (fm) 1., 196.378 (1) (fm) 2., 196.378 (1) (h) (intro.), 196.378 (1) (i), 196.378 (2) (c), 196.491 (1) (g), 196.491 (1) (w) 2., 196.491 (3m) (d), 196.493 (1), 196.493 (2) (intro.), 196.493 (2) (a), 196.493 (2) (b) (intro.), 196.493 (2) (b) 1., 196.493 (2) (b) 2., 285.30 (5), 292.75 (7), 560.032 (1), 560.032 (2), 560.302 and 560.305 (4); to consolidate, renumber and amend 196.374 (3) (a) and (b) 1. and 196.374 (3) (c) 2. (intro.), a. and b.; to amend 16.75 (12) (a) 4., 16.965 (2), 25.96, 66.0309 (title), 66.0602 (2), 77.54 (30) (a) 1m., 79.005 (1b), 79.005 (4) (d), 79.04 (6) (a), 84.185 (3) (a) (intro.), 101.027 (2), 101.027 (3) (a) 1., 101.027 (3) (b) 1., 101.62, 101.63 (1) (intro.), 101.80 (1j), 110.20 (1) (b), 110.20 (3) (a), 196.025 (1) (b) 2., 196.025 (1) (c) 1., 196.025 (1) (c) 2., 196.025 (2m) (c), 196.374 (1) (b), 196.374 (1) (c), 196.374 (1) (d), 196.374 (1) (f), 196.374 (1) (j) (intro.), 196.374 (2) (a) 1., 196.374 (2) (a) 2. (intro.), 196.374 (2) (a) 2. a., 196.374 (2) (a) 2. b., 196.374 (2) (a) 2. d., 196.374 (2) (a) 3., 196.374 (2) (b) (title), 196.374 (2) (b) 1., 196.374 (2) (b) 2., 196.374 (2) (b) 3., 196.374 (2) (c), 196.374 (3) (c) (title), 196.374 (3) (c) 1., 196.374 (3) (d), 196.374 (3) (e) 1., 196.374 (3) (e) 2., 196.374 (3) (f) 1., 196.374 (3) (f) 2., 196.374 (3) (f) 3., 196.374 (3) (f) 4., 196.374 (4) (a) (intro.), 196.374 (4) (a) 1., 196.374 (4) (a) 2., 196.374 (4) (b), 196.374 (5) (a), 196.374 (5) (d), 196.374 (5m) (a), 196.374 (5m) (b), 196.374 (6), 196.374 (7) (e) 1. (intro.), 196.374 (7) (e) 1. a., 196.374 (7) (e) 1. b., 196.374 (7) (e) 1. c., 196.378 (2) (a) 1., 196.378 (2) (a) 2. c., 196.378 (2) (a) 2. d., 196.378 (2) (a) 2. e., 196.378 (2) (b) (intro.), 196.378 (2) (b) 1m. (intro.), 196.378 (2) (b) 1m. a., 196.378 (2) (d) (intro.), 196.378 (2) (e) (intro.), 196.378 (2) (f), 196.378 (2) (g) 2., 196.378 (4m) (a), 196.378 (4m) (b), 196.378 (5) (intro.), 196.378 (5) (a), 196.49 (2), 196.49 (3) (a), 196.49 (4), 196.49 (6), 196.491 (3) (d) (intro.), 196.491 (3) (d) 2., 196.491 (3) (d) 3., 196.491 (3) (g), 196.491 (3m) (title), 196.491 (3m) (a) (intro.), 196.491 (3m) (b) 1. am., 196.491 (3m) (b) 3. b., 196.491 (3m) (c) 1. a., 196.493 (title), 196.494 (1) (a), 196.52 (9) (g), 196.65 (2), 196.66 (2), 196.66 (4) (b), 196.795 (11) (b), 196.85 (1m) (a), 285.30 (2) (intro.), 285.87 (1), 285.87 (2) (a), 299.97 (1), 560.032 (4), 560.081 (2) (e), 560.13 (2) (b) 2., 560.13 (3) (intro.) and 560.205 (1) (g); to repeal and recreate 196.374 (7) (e) (title) and 196.378 (3); to create 15.347 (3), 16.856, 16.954, 16.956 (1) (bk) and (bn) and (3) (f) to (i), 16.956 (3) (j), 16.965 (1) (ag), 16.965 (1) (c), 16.965 (4) (g), 16.965 (5), 20.115 (4) (d), 26.38 (2m) (b) 2., 26.38 (3) (d), 26.42, 36.605, 66.0309 (17), 66.0602 (3) (e) 9., 76.28 (1) (gm) 3., 84.185 (1) (br) and (cr), 84.185 (2) (b) 15., 84.185 (2) (d), 84.185 (2m), 84.185 (4) (b), 85.021, 85.0215, 93.47, 93.475, 100.215, 101.02 (23), 101.027 (1g), 101.027 (1r), 101.027 (4), 101.028, 101.173, 101.63 (1m), 101.80 (2m), 196.025 (1) (ag) 1g., 196.025 (1) (b) 1. b., 196.025 (1) (c) 3., 196.025 (1) (e), 196.025 (7), 196.25 (1g), 196.374 (1) (am), 196.374 (1) (dm), 196.374 (1) (er), 196.374 (1) (hm), 196.374 (1) (ig), 196.374 (1) (ir), 196.374 (1) (j) 8., 196.374 (1) (mb), 196.374 (1) (me), 196.374 (1) (mh), 196.374 (1) (mL), 196.374 (1) (mo), 196.374 (1) (mr), 196.374 (1) (mu), 196.374 (3) (bc), (bg), (bn), (br) and (bw), 196.374 (3) (c) 2. am., bm., c., d. and e., 196.374 (3) (dm), 196.374 (5m) (am), 196.374 (7) (am), 196.374 (7) (bg), 196.374 (7) (cm), 196.374 (7) (dm), 196.374 (7) (e) 1. e., 196.374 (8) (a), (b) and (c), 196.374 (9), 196.378 (1g), 196.378 (1r) (de), 196.378 (1r) (dm), 196.378 (1r) (ds), 196.378 (1r) (fg) 2., 196.378 (1r) (fg) 3., 196.378 (1r) (fm) 3., 196.378 (1r) (fm) 4., 196.378 (1r) (gm), 196.378 (2) (a) 2. f., 196.378 (2) (a) 2. g., 196.378 (2) (a) 2. h., 196.378 (2) (a) 2. i., 196.378 (2) (b) 1r., 196.378 (2) (b) 2m., 196.378 (2) (bm), 196.378 (2) (h), 196.378 (3m), 196.379, 196.49 (1g), 196.49 (3) (cm), 196.49 (5m), 196.491 (1) (g) 2., 196.491 (1) (i), 196.491 (1) (j), 196.491 (1) (w) 2. b., 196.491 (3) (em), 196.491 (3m) (d) 1., 196.491 (3m) (d) 2., 196.491 (5) (am), 196.491 (5) (c) 1. am., 196.491 (5) (c) 2. bm., 196.493 (1g), 196.493 (1r) (ag), 196.493 (1r) (b), 196.493 (2) (am) 1m., 196.493 (2) (am) 2. c., 196.493 (2) (am) 3., 196.493 (2) (am) 4., 196.493 (2) (c), 196.493 (3), 196.493 (4), 196.494 (1) (am), 196.65 (1g), 196.66 (1g), 196.795 (6m) (a) 4m., 196.795 (6m) (cm), 196.80 (1r), 196.85 (1m) (e), 285.305, 285.60 (11), 285.795, 292.75 (5) (a) 2m., 292.75 (5) (b), 292.75 (5m), 292.75 (7) (b), 299.03, 299.035, 299.04, 299.045, 346.94 (21), 346.95 (11), 560.032 (1g), 560.032 (1r) (b), 560.032 (2) (b), 560.081 (1m), 560.081 (2) (f) 6., 560.13 (2) (b) 3., 560.13 (3) (em), 560.13 (3m), 560.302 (1m) and 560.305 (4) (b) of the statutes; and to affect 1983 Wisconsin Act 401, section 1; relating to: goals for reductions in greenhouse gas emissions, for construction of zero net energy buildings and for energy conservation; information, analyses, reports, education, and training concerning greenhouse gas emissions and climate change; energy efficiency and renewable resource programs; renewable energy requirements of electric utilities and retail cooperatives; requiring electric utilities to purchase renewable energy from certain renewable facilities in their service territories; authority of the Public Service Commission over nuclear power plants; motor vehicle emission limitations; a low carbon standard for transportation fuels; the brownfield site assessment grant program, the main street program, the brownfields grant program, the forward innovation fund, grants to local governments for planning activities, the transportation facilities economic assistance and development program, a model parking ordinance; surface transportation planning by the Department of Transportation and metropolitan planning organizations to reduce greenhouse gas emissions; environmental evaluations for transportation projects; idling limits for certain vehicles; energy conservation codes for public buildings, places of employment, one- and two-family dwellings, and agricultural facilities; design standards for state buildings; energy efficiency standards for certain consumer audio and video devices, boiler inspection requirements; greenhouse gas emissions and energy use by certain state agencies and state assistance to school districts in achieving energy efficiencies; creating an exception to local levy limits for amounts spent on energy efficiency measures; creating an energy crop reserve program; identification of private forest land, promoting sequestration of carbon in forests, qualifying practices and cost-share requirements under the forest grant program established by the Department of Natural Resources; air pollution permits for certain stationary sources reducing greenhouse gas emissions; allocating a portion of existing tax-exempt industrial development revenue bonding to clean energy manufacturing facilities and renewable power generating facilities; requiring a report on certain programs to limit greenhouse gas emissions; granting rule-making authority; requiring the exercise of rule-making authority; and providing a penalty."
