state,session,bill,legiscan_link,legiscan_title,summary
Colorado,2013,HB 1108,https://legiscan.com/CO/bill/HB1108/2013,CO HB1108 | 2013 | Regular Session | LegiScan,Mun Annexation & Fire Protection Districts
Colorado,2013,HB 1109,https://legiscan.com/CO/bill/HB1109/2013,CO HB1109 | 2013 | Regular Session | LegiScan,Apply Protection Orders To Parolees
Colorado,2013,HB 1110,https://legiscan.com/CO/bill/HB1110/2013,CO HB1110 | 2013 | Regular Session | LegiScan,Special Fuel Tax & Electric Vehicle Fee
Colorado,2013,HB 1111,https://legiscan.com/CO/bill/HB1111/2013,CO HB1111 | 2013 | Regular Session | LegiScan,Regulate Naturopathic Doctors
Colorado,2013,HB 1112,https://legiscan.com/CO/bill/HB1112/2013,CO HB1112 | 2013 | Regular Session | LegiScan,Open Records Request Passive Traffic Cameras
Colorado,2013,HB 1113,https://legiscan.com/CO/bill/HB1113/2013,CO HB1113 | 2013 | Regular Session | LegiScan,Alternate Prop Tax Protest & Appeal Procedure
Colorado,2013,HB 1114,https://legiscan.com/CO/bill/HB1114/2013,CO HB1114 | 2013 | Regular Session | LegiScan,Inferences For Marijuana And Driving Offenses
Colorado,2013,HB 1115,https://legiscan.com/CO/bill/HB1115/2013,CO HB1115 | 2013 | Regular Session | LegiScan,CoverColorado Repeal
Colorado,2013,HB 1116,https://legiscan.com/CO/bill/HB1116/2013,CO HB1116 | 2013 | Regular Session | LegiScan,Allocation Of Sales & Use Tax Revenues To HUTF
Colorado,2013,HB 1117,https://legiscan.com/CO/bill/HB1117/2013,CO HB1117 | 2013 | Regular Session | LegiScan,Alignment Of Child Development Programs
Colorado,2013,HB 1118,https://legiscan.com/CO/bill/HB1118/2013,CO HB1118 | 2013 | Regular Session | LegiScan,Issuing IDs To Retired Peace Officers
Colorado,2013,HB 1119,https://legiscan.com/CO/bill/HB1119/2013,CO HB1119 | 2013 | Regular Session | LegiScan,Veteran's Identification Card And Driver's License
Colorado,2013,HB 1120,https://legiscan.com/CO/bill/HB1120/2013,CO HB1120 | 2013 | Regular Session | LegiScan,Eliminate Conservation Easement Disputed For Taxes
Colorado,2013,HB 1121,https://legiscan.com/CO/bill/HB1121/2013,CO HB1121 | 2013 | Regular Session | LegiScan,Pharmacist Substitute Biosimilar Products
Colorado,2013,HB 1122,https://legiscan.com/CO/bill/HB1122/2013,CO HB1122 | 2013 | Regular Session | LegiScan,Incentive Well Sev Tax Holiday & Higher Ed Funding
Colorado,2013,HB 1123,https://legiscan.com/CO/bill/HB1123/2013,CO HB1123 | 2013 | Regular Session | LegiScan,Waive Confidentiality Unemployment Benefits
Colorado,2013,HB 1124,https://legiscan.com/CO/bill/HB1124/2013,CO HB1124 | 2013 | Regular Session | LegiScan,Reduce Unempl Ins Overpayments
Colorado,2013,HB 1125,https://legiscan.com/CO/bill/HB1125/2013,CO HB1125 | 2013 | Regular Session | LegiScan,Impound Livestock Veterinarian Determination
Colorado,2013,HB 1127,https://legiscan.com/CO/bill/HB1127/2013,CO HB1127 | 2013 | Regular Session | LegiScan,Defendant Burden Not Guilty Reason Of Insanity
Colorado,2013,HB 1128,https://legiscan.com/CO/bill/HB1128/2013,CO HB1128 | 2013 | Regular Session | LegiScan,Exclude Clean Counties From Enhanced Emission Area
Colorado,2013,HB 1129,https://legiscan.com/CO/bill/HB1129/2013,CO HB1129 | 2013 | Regular Session | LegiScan,Evidence-based Practices For Offender Services
Colorado,2013,HB 1130,https://legiscan.com/CO/bill/HB1130/2013,CO HB1130 | 2013 | Regular Session | LegiScan,Reapprove Interruptible Water Supply Agreements
Colorado,2013,HB 1131,https://legiscan.com/CO/bill/HB1131/2013,CO HB1131 | 2013 | Regular Session | LegiScan,Ban Sex-selection Abortions
Colorado,2013,HB 1132,https://legiscan.com/CO/bill/HB1132/2013,CO HB1132 | 2013 | Regular Session | LegiScan,Highway Vehicle Weight Limits
Colorado,2013,HB 1133,https://legiscan.com/CO/bill/HB1133/2013,CO HB1133 | 2013 | Regular Session | LegiScan,Plumbing And Electrical Inspections Schools
Colorado,2013,HB 1134,https://legiscan.com/CO/bill/HB1134/2013,CO HB1134 | 2013 | Regular Session | LegiScan,HOA Information Resource Ctr Annual Registration
Colorado,2013,HB 1135,https://legiscan.com/CO/bill/HB1135/2013,CO HB1135 | 2013 | Regular Session | LegiScan,Voter Preregistration At Age 16
Colorado,2013,HB 1136,https://legiscan.com/CO/bill/HB1136/2013,CO HB1136 | 2013 | Regular Session | LegiScan,Job Protection Civil Rights Enforcement Act 2013
Colorado,2013,HB 1137,https://legiscan.com/CO/bill/HB1137/2013,CO HB1137 | 2013 | Regular Session | LegiScan,Lot Restrictions For BOCC Auth Over Weed Removal
Colorado,2013,HB 1138,https://legiscan.com/CO/bill/HB1138/2013,CO HB1138 | 2013 | Regular Session | LegiScan,Authorize Benefit Corporations
Colorado,2013,HB 1139,https://legiscan.com/CO/bill/HB1139/2013,CO HB1139 | 2013 | Regular Session | LegiScan,Repeal Various Obsolete Entities
Colorado,2013,HB 1140,https://legiscan.com/CO/bill/HB1140/2013,CO HB1140 | 2013 | Regular Session | LegiScan,Establishment Of CO Independent Tax Appeal Court
Colorado,2013,HB 1141,https://legiscan.com/CO/bill/HB1141/2013,CO HB1141 | 2013 | Regular Session | LegiScan,Transfer Of Coroners Standards & Training Board
Colorado,2013,HB 1142,https://legiscan.com/CO/bill/HB1142/2013,CO HB1142 | 2013 | Regular Session | LegiScan,Urban And Rural Enterprise Zone Act Reforms
Colorado,2013,HB 1143,https://legiscan.com/CO/bill/HB1143/2013,CO HB1143 | 2013 | Regular Session | LegiScan,Adopt Model Mobile Workforce Income Tax Statute
Colorado,2013,HB 1144,https://legiscan.com/CO/bill/HB1144/2013,CO HB1144 | 2013 | Regular Session | LegiScan,Eliminate Cigarette Sales & Use Tax Exemption
Colorado,2013,HB 1145,https://legiscan.com/CO/bill/HB1145/2013,CO HB1145 | 2013 | Regular Session | LegiScan,Admin Of Senior & Veterans Property Tax Exemptions
Colorado,2013,HB 1146,https://legiscan.com/CO/bill/HB1146/2013,CO HB1146 | 2013 | Regular Session | LegiScan,ID Theft Victim CBI Records Challenge
Colorado,2013,HB 1147,https://legiscan.com/CO/bill/HB1147/2013,CO HB1147 | 2013 | Regular Session | LegiScan,Voter Registration At Public Higher Ed Institution
Colorado,2013,HB 1148,https://legiscan.com/CO/bill/HB1148/2013,CO HB1148 | 2013 | Regular Session | LegiScan,Aggravating Sentence Enhancement Provisions
Colorado,2013,HB 1149,https://legiscan.com/CO/bill/HB1149/2013,CO HB1149 | 2013 | Regular Session | LegiScan,Jessica's Law Mandatory Sentence
Colorado,2013,HB 1150,https://legiscan.com/CO/bill/HB1150/2013,CO HB1150 | 2013 | Regular Session | LegiScan,Sales & Use Tax Holiday Disaster-preparedness Item
Colorado,2013,HB 1151,https://legiscan.com/CO/bill/HB1151/2013,CO HB1151 | 2013 | Regular Session | LegiScan,Sales & Use Tax Holiday For Higher Ed Textbooks
Colorado,2013,HB 1152,https://legiscan.com/CO/bill/HB1152/2013,CO HB1152 | 2013 | Regular Session | LegiScan,Nursing Facility Per Diem Rates
Colorado,2013,HB 1153,https://legiscan.com/CO/bill/HB1153/2013,CO HB1153 | 2013 | Regular Session | LegiScan,Ownership Tax Rental Mobile Machinery Electronic
Colorado,2013,HB 1154,https://legiscan.com/CO/bill/HB1154/2013,CO HB1154 | 2013 | Regular Session | LegiScan,Crimes Against Pregnant Women Act
Colorado,2013,HB 1155,https://legiscan.com/CO/bill/HB1155/2013,CO HB1155 | 2013 | Regular Session | LegiScan,Correct HB12-1268 Provisions That Effect Transfers
Colorado,2013,HB 1156,https://legiscan.com/CO/bill/HB1156/2013,CO HB1156 | 2013 | Regular Session | LegiScan,Adult Pretrial Diversion Program
Colorado,2013,HB 1157,https://legiscan.com/CO/bill/HB1157/2013,CO HB1157 | 2013 | Regular Session | LegiScan,Uniform State Law Governs Remittance Transfers
Colorado,2013,HB 1158,https://legiscan.com/CO/bill/HB1158/2013,CO HB1158 | 2013 | Regular Session | LegiScan,Cottage Foods Act
Colorado,2013,HB 1159,https://legiscan.com/CO/bill/HB1159/2013,CO HB1159 | 2013 | Regular Session | LegiScan,Use Cell Phones To Present Evidence Of Insurance
Colorado,2013,HB 1160,https://legiscan.com/CO/bill/HB1160/2013,CO HB1160 | 2013 | Regular Session | LegiScan,Consolidate Theft Statutes With New Penalties
Colorado,2013,HB 1161,https://legiscan.com/CO/bill/HB1161/2013,CO HB1161 | 2013 | Regular Session | LegiScan,Daily Vehicle Rental Fee Exemption
Colorado,2013,HB 1162,https://legiscan.com/CO/bill/HB1162/2013,CO HB1162 | 2013 | Regular Session | LegiScan,Concealed Handgun Carry No Permit
Colorado,2013,HB 1163,https://legiscan.com/CO/bill/HB1163/2013,CO HB1163 | 2013 | Regular Session | LegiScan,Sexual Assault Victim Emergency Payment Program
Colorado,2013,HB 1164,https://legiscan.com/CO/bill/HB1164/2013,CO HB1164 | 2013 | Regular Session | LegiScan,Extend Unwanted Horse Tax Checkoff
Colorado,2013,HB 1165,https://legiscan.com/CO/bill/HB1165/2013,CO HB1165 | 2013 | Regular Session | LegiScan,Creation Of A Manufacturing Career Pathway
Colorado,2013,HB 1166,https://legiscan.com/CO/bill/HB1166/2013,CO HB1166 | 2013 | Regular Session | LegiScan,Repeal Crimes With Marital Status As Element
Colorado,2013,HB 1167,https://legiscan.com/CO/bill/HB1167/2013,CO HB1167 | 2013 | Regular Session | LegiScan,Secretary Of State Collect Business Information
Colorado,2013,HB 1168,https://legiscan.com/CO/bill/HB1168/2013,CO HB1168 | 2013 | Regular Session | LegiScan,Recognize Unincorporated Acequia Ditches
Colorado,2013,HB 1169,https://legiscan.com/CO/bill/HB1169/2013,CO HB1169 | 2013 | Regular Session | LegiScan,No Background Check With Concealed Carry Permit
Colorado,2013,HB 1170,https://legiscan.com/CO/bill/HB1170/2013,CO HB1170 | 2013 | Regular Session | LegiScan,Policies Allowing Concealed Carry In Public School
Colorado,2013,HB 1171,https://legiscan.com/CO/bill/HB1171/2013,CO HB1171 | 2013 | Regular Session | LegiScan,Emergency Use Of Epinephrine Injectors In Schools
Colorado,2013,HB 1172,https://legiscan.com/CO/bill/HB1172/2013,CO HB1172 | 2013 | Regular Session | LegiScan,K-12 Public School Accountability
Colorado,2013,HB 1173,https://legiscan.com/CO/bill/HB1173/2013,CO HB1173 | 2013 | Regular Session | LegiScan,Reduce Approp For Legislative Liaison Salaries
Colorado,2013,HB 1174,https://legiscan.com/CO/bill/HB1174/2013,CO HB1174 | 2013 | Regular Session | LegiScan,Business Personal Property Tax Exemptions
Colorado,2013,HB 1175,https://legiscan.com/CO/bill/HB1175/2013,CO HB1175 | 2013 | Regular Session | LegiScan,Higher Ed Funding Before Medicaid Expansion
Colorado,2013,HB 1176,https://legiscan.com/CO/bill/HB1176/2013,CO HB1176 | 2013 | Regular Session | LegiScan,Income Tax Credits For Nonpublic Education
Colorado,2013,HB 1177,https://legiscan.com/CO/bill/HB1177/2013,CO HB1177 | 2013 | Regular Session | LegiScan,Business Personal Property Tax Exemption
Colorado,2013,HB 1178,https://legiscan.com/CO/bill/HB1178/2013,CO HB1178 | 2013 | Regular Session | LegiScan,Reform Laws Alcohol Beverage Sales
Colorado,2013,HB 1179,https://legiscan.com/CO/bill/HB1179/2013,CO HB1179 | 2013 | Regular Session | LegiScan,Agency & OSPB Deadlines To Submit Approp Documents
Colorado,2013,HB 1180,https://legiscan.com/CO/bill/HB1180/2013,CO HB1180 | 2013 | Regular Session | LegiScan,Allocation Of Tobacco Litigation Settlement Moneys
Colorado,2013,HB 1181,https://legiscan.com/CO/bill/HB1181/2013,CO HB1181 | 2013 | Regular Session | LegiScan,Tobacco Program Cash Funds
Colorado,2013,HB 1182,https://legiscan.com/CO/bill/HB1182/2013,CO HB1182 | 2013 | Regular Session | LegiScan,Legislative Digital Policy Advisory Committee
Colorado,2013,HB 1183,https://legiscan.com/CO/bill/HB1183/2013,CO HB1183 | 2013 | Regular Session | LegiScan,Extend Conservation Easement Tax Credit Cap
Colorado,2013,HB 1185,https://legiscan.com/CO/bill/HB1185/2013,CO HB1185 | 2013 | Regular Session | LegiScan,Low-income Energy Assistance Transfer From Sev Tax
Colorado,2013,HB 1186,https://legiscan.com/CO/bill/HB1186/2013,CO HB1186 | 2013 | Regular Session | LegiScan,Special District Meetings Notices & Transparency
Colorado,2013,HB 1187,https://legiscan.com/CO/bill/HB1187/2013,CO HB1187 | 2013 | Regular Session | LegiScan,No New Federal Firearm Laws
Colorado,2013,HB 1188,https://legiscan.com/CO/bill/HB1188/2013,CO HB1188 | 2013 | Regular Session | LegiScan,Coordinated Response To Federal Land Decisions
Colorado,2013,HB 1189,https://legiscan.com/CO/bill/HB1189/2013,CO HB1189 | 2013 | Regular Session | LegiScan,Exempt Bus Personal Property Purchased In 2014
Colorado,2013,HB 1190,https://legiscan.com/CO/bill/HB1190/2013,CO HB1190 | 2013 | Regular Session | LegiScan,Contrib To Intermediary Org For Enter Zone Project
Colorado,2013,HB 1191,https://legiscan.com/CO/bill/HB1191/2013,CO HB1191 | 2013 | Regular Session | LegiScan,Nutrient Grant Domestic Wastewater Treatment Plant
Colorado,2013,HB 1192,https://legiscan.com/CO/bill/HB1192/2013,CO HB1192 | 2013 | Regular Session | LegiScan,Genetically Engineered Food Labeling
Colorado,2013,HB 1193,https://legiscan.com/CO/bill/HB1193/2013,CO HB1193 | 2013 | Regular Session | LegiScan,Advanced Industries Export Acceleration Program
Colorado,2013,HB 1194,https://legiscan.com/CO/bill/HB1194/2013,CO HB1194 | 2013 | Regular Session | LegiScan,In-state Tuition For Military Dependants
Colorado,2013,HB 1195,https://legiscan.com/CO/bill/HB1195/2013,CO HB1195 | 2013 | Regular Session | LegiScan,Human Trafficking
Colorado,2013,HB 1196,https://legiscan.com/CO/bill/HB1196/2013,CO HB1196 | 2013 | Regular Session | LegiScan,Report Waste-prevention Methods Accountable Care
Colorado,2013,HB 1199,https://legiscan.com/CO/bill/HB1199/2013,CO HB1199 | 2013 | Regular Session | LegiScan,Nursing Home Provider Fee Statute
Colorado,2013,HB 1201,https://legiscan.com/CO/bill/HB1201/2013,CO HB1201 | 2013 | Regular Session | LegiScan,Relief When Election Contestor Shows Illegal Votes
Colorado,2013,HB 1202,https://legiscan.com/CO/bill/HB1202/2013,CO HB1202 | 2013 | Regular Session | LegiScan,Counseling Relating To Scope Of Treatment Medicaid
Colorado,2013,HB 1203,https://legiscan.com/CO/bill/HB1203/2013,CO HB1203 | 2013 | Regular Session | LegiScan,List Of Contracts Between Political Subdivisions
Colorado,2013,HB 1205,https://legiscan.com/CO/bill/HB1205/2013,CO HB1205 | 2013 | Regular Session | LegiScan,Investment Of State Moneys By The State Treasurer
Colorado,2013,HB 1206,https://legiscan.com/CO/bill/HB1206/2013,CO HB1206 | 2013 | Regular Session | LegiScan,Expand Authority For Business Incentive Agreements
Colorado,2013,HB 1207,https://legiscan.com/CO/bill/HB1207/2013,CO HB1207 | 2013 | Regular Session | LegiScan,Political Party Pays For Uncontested Primary
Colorado,2013,HB 1208,https://legiscan.com/CO/bill/HB1208/2013,CO HB1208 | 2013 | Regular Session | LegiScan,Incentives Offered By Creative Districts
Colorado,2013,HB 1209,https://legiscan.com/CO/bill/HB1209/2013,CO HB1209 | 2013 | Regular Session | LegiScan,Child Support Revisions
Colorado,2013,HB 1210,https://legiscan.com/CO/bill/HB1210/2013,CO HB1210 | 2013 | Regular Session | LegiScan,Right To Legal Counsel In Plea Negotiations
Colorado,2013,HB 1211,https://legiscan.com/CO/bill/HB1211/2013,CO HB1211 | 2013 | Regular Session | LegiScan,English Language Proficiency Programs
Colorado,2013,HB 1212,https://legiscan.com/CO/bill/HB1212/2013,CO HB1212 | 2013 | Regular Session | LegiScan,Local Authority To Form Job Creation Districts
Colorado,2013,HB 1213,https://legiscan.com/CO/bill/HB1213/2013,CO HB1213 | 2013 | Regular Session | LegiScan,Uniform Asset-freezing Orders Act
Colorado,2013,HB 1214,https://legiscan.com/CO/bill/HB1214/2013,CO HB1214 | 2013 | Regular Session | LegiScan,Felony For Repeat DUI Offenders
Colorado,2013,HB 1215,https://legiscan.com/CO/bill/HB1215/2013,CO HB1215 | 2013 | Regular Session | LegiScan,Restrict Minors Access Artificial Tanning Devices
Colorado,2013,HB 1216,https://legiscan.com/CO/bill/HB1216/2013,CO HB1216 | 2013 | Regular Session | LegiScan,Incentives for Distributed Energy
Colorado,2013,HB 1217,https://legiscan.com/CO/bill/HB1217/2013,CO HB1217 | 2013 | Regular Session | LegiScan,Parole Eligibility Vehicular Homicide
Colorado,2013,HB 1218,https://legiscan.com/CO/bill/HB1218/2013,CO HB1218 | 2013 | Regular Session | LegiScan,Office Consumer Counsel Duties
Colorado,2013,HB 1219,https://legiscan.com/CO/bill/HB1219/2013,CO HB1219 | 2013 | Regular Session | LegiScan,Statutory Changes To K-12 Education
Colorado,2013,HB 1220,https://legiscan.com/CO/bill/HB1220/2013,CO HB1220 | 2013 | Regular Session | LegiScan,Confidentiality K-12 Educator Performance Data
Colorado,2013,HB 1221,https://legiscan.com/CO/bill/HB1221/2013,CO HB1221 | 2013 | Regular Session | LegiScan,Standards For The Audit Of Pharmacies
Colorado,2013,HB 1222,https://legiscan.com/CO/bill/HB1222/2013,CO HB1222 | 2013 | Regular Session | LegiScan,Family Care Act Family Medical Leave Eligibility
Colorado,2013,HB 1223,https://legiscan.com/CO/bill/HB1223/2013,CO HB1223 | 2013 | Regular Session | LegiScan,Carriers Requirement To Submit Cost
Colorado,2013,HB 1224,https://legiscan.com/CO/bill/HB1224/2013,CO HB1224 | 2013 | Regular Session | LegiScan,Prohibiting Large-capacity Ammunition Magazines
Colorado,2013,HB 1225,https://legiscan.com/CO/bill/HB1225/2013,CO HB1225 | 2013 | Regular Session | LegiScan,Homeowner's Insurance Reform Act
Colorado,2013,HB 1226,https://legiscan.com/CO/bill/HB1226/2013,CO HB1226 | 2013 | Regular Session | LegiScan,No Concealed Carry At Colleges
